# LAMMPS data file

2208 atoms
2688 bonds
4608 angles
3840 dihedrals
1152 impropers

14 atom types
12 bond types
16 angle types
12 dihedral types
4 improper types

0 34.02400207519531 xlo xhi
0 34.02400207519531 ylo yhi
0 34.02400207519531 zlo zhi

Masses

1 12.011 # C1
2 12.011 # C2
3 12.011 # C3
4 1.008 # H2
5 1.008 # H3
6 14.007 # N
7 65.38 # Zn
8 1.008 # HO
9 15.035 # CH (12.011+1.008*3)
10 15.9994 # OH
11 0.0001 # Me
12 15.999 # OW
13 1.00784 # HW
14 0.0001 # MW

Atoms # full

207 1 4 0.00000 28.26497 30.20076 14.92300 # H2
208 1 4 0.00000 23.16097 32.15176 20.73500 # H2
209 1 4 0.00000 28.26497 32.15176 12.97200 # H2
210 1 4 0.00000 32.28797 30.20076 10.90000 # H2
211 1 4 0.00000 30.33697 23.02476 18.78400 # H2
212 1 4 0.00000 30.33697 28.12876 14.92300 # H2
213 1 3 0.00000 27.33497 32.64875 9.97000 # C3
214 1 3 0.00000 24.09097 32.64875 6.72600 # C3
215 1 3 0.00000 27.33497 23.95476 18.28800 # C3
216 1 3 0.00000 27.33497 27.19876 15.41999 # C3
217 1 3 0.00000 24.09097 27.19876 18.28800 # C3
218 1 3 0.00000 24.09097 23.95476 15.41999 # C3
219 1 3 0.00000 32.78497 27.19876 9.97000 # C3
220 1 3 0.00000 32.78497 23.95476 6.72600 # C3
221 1 3 0.00000 32.59697 27.01076 18.47599 # C3
222 1 3 0.00000 32.59697 24.14276 15.23200 # C3
223 1 3 0.00000 32.59697 32.46075 6.91400 # C3
224 1 3 0.00000 27.14697 32.46075 18.47599 # C3
225 1 3 0.00000 24.27897 32.46075 15.23200 # C3
226 1 5 0.00000 24.52497 32.07175 5.90700 # H3
227 1 5 0.00000 26.90097 32.07175 10.78800 # H3
228 1 5 0.00000 23.27197 26.76476 18.86399 # H3
229 1 5 0.00000 23.27197 24.38876 14.84300 # H3
230 1 5 0.00000 28.15297 24.38876 18.86399 # H3
231 1 5 0.00000 28.15297 26.76476 14.84300 # H3
232 1 5 0.00000 32.20797 23.13576 7.16000 # H3
233 1 5 0.00000 32.20797 28.01676 9.53600 # H3
234 1 5 0.00000 32.20797 24.38876 5.90700 # H3
235 1 5 0.00000 32.20797 26.76476 10.78800 # H3
236 1 5 0.00000 26.90097 23.13576 18.86399 # H3
237 1 5 0.00000 24.52497 23.13576 14.84300 # H3
238 1 5 0.00000 24.52497 28.01676 18.86399 # H3
